t,T,R
2940.0,614,-0.06666666666666643
2925.0,615,-0.06666666666666643
2910.0,616,-0.06666666666666643
2895.0,617,-0.06666666666666998
2880.0,618,-0.06666666666666643
2865.0,619,-0.06666666666666643
2850.0,620,-0.06666666666666643
2835.0,621,-0.06666666666666643
2820.0,622,-0.06666666666666643
2805.0,623,-0.06666666666666643
2790.0,624,-0.06666666666666643
2775.0,625,-0.06666666666666643
2760.0,626,-0.06277777777777516
2742.8571428571427,627,-0.05833333333333357
2725.714285714286,628,-0.05833333333333712
2708.5714285714284,629,-0.05833333333333002
2691.4285714285716,630,-0.05833333333333712
2674.285714285714,631,-0.05833333333333357
2657.1428571428573,632,-0.05833333333333357
2640.0,633,-0.05833333333333357
2622.8571428571427,634,-0.05833333333333357
2605.714285714286,635,-0.05833333333333712
2588.5714285714284,636,-0.05833333333333002
2571.4285714285716,637,-0.05833333333333357
2554.285714285714,638,-0.05833333333333002
2537.1428571428573,639,-0.05833333333333357
2520.0,640,-0.06277777777777871
2505.0,641,-0.06666666666666643
2490.0,642,-0.06666666666666643
2475.0,643,-0.06666666666666643
2460.0,644,-0.06666666666666643
2445.0,645,-0.06666666666666643
2430.0,646,-0.06666666666666643
2415.0,647,-0.06666666666666998
2400.0,648,-0.06666666666666643
2385.0,649,-0.06666666666666643
2370.0,650,-0.06666666666666643
2355.0,651,-0.06666666666666643
2340.0,652,-0.06666666666666643
2325.0,653,-0.06666666666666643
2310.0,654,-0.06666666666666643
2295.0,655,-0.06666666666666643
2280.0,656,-0.06666666666666643
2265.0,657,-0.06666666666666643
2250.0,658,-0.06666666666666643
2235.0,659,-0.06666666666666643
2220.0,660,-0.06666666666666643
2205.0,661,-0.06666666666666643
2190.0,662,-0.06666666666666998
2175.0,663,-0.06666666666666643
2160.0,664,-0.06666666666666643
2145.0,665,-0.06666666666666643
2130.0,666,-0.06666666666666643
2115.0,667,-0.06666666666666643
2100.0,668,-0.06666666666666643
2085.0,669,-0.06666666666666643
2070.0,670,-0.06666666666666643
2055.0,671,-0.06666666666666643
2040.0,672,-0.07107843137255188
2026.6666666666667,673,-0.07499999999999929
2013.3333333333333,674,-0.07499999999999574
2000.0,675,-0.07499999999999929
1986.6666666666667,676,-0.07499999999999929
1973.3333333333333,677,-0.07499999999999574
1960.0,678,-0.07499999999999929
1946.6666666666667,679,-0.07500000000000284
1933.3333333333333,680,-0.07499999999999929
1920.0,681,-0.07499999999999929
1906.6666666666667,682,-0.07500000000000284
1893.3333333333333,683,-0.07499999999999929
1880.0,684,-0.07499999999999929
1866.6666666666667,685,-0.07500000000000284
1853.3333333333333,686,-0.07499999999999574
1840.0,687,-0.07499999999999929
1826.6666666666667,688,-0.07500000000000284
1813.3333333333333,689,-0.07499999999999929
1800.0,690,-0.07499999999999929
1786.6666666666667,691,-0.07499999999999929
1773.3333333333333,692,-0.07499999999999929
1760.0,693,-0.07499999999999929
1746.6666666666667,694,-0.07499999999999929
1733.3333333333333,695,-0.07499999999999929
1720.0,696,-0.07499999999999929
1706.6666666666667,697,-0.07500000000000284
1693.3333333333333,698,-0.07499999999999929
1680.0,699,-0.07938596491228367
1668.0,700,-0.08333333333333215
1656.0,701,-0.0833333333333357
1644.0,702,-0.08333333333333215
1632.0,703,-0.08333333333333215
1620.0,704,-0.0833333333333357
1608.0,705,-0.08333333333333215
1596.0,706,-0.08333333333333215
1584.0,707,-0.0833333333333357
1572.0,708,-0.08333333333333215
1560.0,709,-0.08333333333333215
1548.0,710,-0.0833333333333357
1536.0,711,-0.08333333333333215
1524.0,712,-0.08333333333333215
1512.0,713,-0.0833333333333357
1500.0,714,-0.08333333333333215
1488.0,715,-0.08333333333333215
1476.0,716,-0.0833333333333357
1464.0,717,-0.08333333333333215
1452.0,718,-0.08333333333333215
1440.0,719,-0.0833333333333357
1428.0,720,-0.08333333333333215
1416.0,721,-0.08333333333333215
1404.0,722,-0.0833333333333357
1392.0,723,-0.08333333333333215
1380.0,724,-0.08333333333333215
1368.0,725,-0.0833333333333357
1356.0,726,-0.08333333333333215
1344.0,727,-0.08333333333333215
1332.0,728,-0.0833333333333357
1320.0,729,-0.08769841269840839
1309.090909090909,730,-0.09166666666666856
1298.1818181818182,731,-0.09166666666666856
1287.2727272727273,732,-0.09166666666666146
1276.3636363636363,733,-0.09166666666666856
1265.4545454545455,734,-0.09166666666666146
1254.5454545454545,735,-0.09166666666666856
1243.6363636363637,736,-0.09166666666666856
1232.7272727272727,737,-0.09166666666666146
1221.8181818181818,738,-0.09166666666666856
1210.909090909091,739,-0.09166666666666856
1200.0,740,-0.09166666666666856
1189.090909090909,741,-0.09166666666666856
1178.1818181818182,742,-0.09166666666666856
1167.2727272727273,743,-0.09166666666666856
1156.3636363636363,744,-0.09166666666667567
1145.4545454545455,745,-0.09166666666666146
1134.5454545454545,746,-0.09166666666666856
1123.6363636363637,747,-0.09166666666666146
1112.7272727272727,748,-0.09166666666666146
1101.8181818181818,749,-0.09166666666667567
1090.909090909091,750,-0.09166666666666146
1080.0,751,-0.09601449275362484
1070.0,752,-0.09999999999999432
1060.0,753,-0.10000000000000142
1050.0,754,-0.10000000000000142
1040.0,755,-0.10000000000000142
1030.0,756,-0.10000000000000142
1020.0,757,-0.09999999999999432
1010.0,758,-0.10000000000000142
1000.0,759,-0.10000000000000142
990.0,760,-0.10000000000000142
980.0,761,-0.10000000000000142
970.0,762,-0.09999999999999432
960.0,763,-0.1043333333333365
950.7692307692307,764,-0.10833333333333428
941.5384615384615,765,-0.10833333333334139
932.3076923076923,766,-0.10833333333332718
923.0769230769231,767,-0.10833333333333428
913.8461538461538,768,-0.10833333333333428
904.6153846153846,769,-0.10833333333333428
895.3846153846154,770,-0.10833333333332718
886.1538461538462,771,-0.10833333333334139
876.9230769230769,772,-0.10833333333332718
867.6923076923077,773,-0.10833333333333428
858.4615384615385,774,-0.10833333333333428
849.2307692307693,775,-0.10833333333334139
840.0,776,-0.10833333333333428
830.7692307692307,777,-0.10833333333333428
821.5384615384615,778,-0.10833333333333428
812.3076923076923,779,-0.10833333333333428
803.0769230769231,780,-0.10833333333332718
793.8461538461538,781,-0.10833333333333428
784.6153846153846,782,-0.10833333333333428
775.3846153846154,783,-0.10833333333333428
766.1538461538462,784,-0.10833333333333428
756.9230769230769,785,-0.10833333333333428
747.6923076923077,786,-0.10833333333333428
738.4615384615385,787,-0.10833333333333428
729.2307692307693,788,-0.10833333333333428
720.0,789,-0.11265432098766581
711.4285714285714,790,-0.11666666666666714
702.8571428571429,791,-0.11666666666666714
694.2857142857143,792,-0.11666666666665293
685.7142857142857,793,-0.11666666666666714
677.1428571428571,794,-0.11666666666666714
668.5714285714286,795,-0.11666666666666714
660.0,796,-0.11666666666666003
651.4285714285714,797,-0.11666666666666714
642.8571428571429,798,-0.11666666666666714
634.2857142857143,799,-0.11666666666666714
625.7142857142858,800,-0.11666666666666003
617.1428571428571,801,-0.11666666666667425
608.5714285714286,802,-0.11666666666666714
600.0,803,-0.12097701149424722
592.0,804,-0.125
584.0,805,-0.125
576.0,806,-0.125
568.0,807,-0.125
560.0,808,-0.125
552.0,809,-0.125
544.0,810,-0.125
536.0,811,-0.125
528.0,812,-0.125
520.0,813,-0.125
512.0,814,-0.125
504.0,815,-0.125
496.0,816,-0.125
488.0,817,-0.125
480.0,818,-0.125
472.0,819,-0.125
464.0,820,-0.125
456.0,821,-0.125
448.0,822,-0.125
440.0,823,-0.125
432.0,824,-0.125
424.0,825,-0.125
416.0,826,-0.125
408.0,827,-0.125
400.0,828,-0.125
392.0,829,-0.125
384.0,830,-0.125
376.0,831,-0.125
368.0,832,-0.125
360.0,833,-0.1293010752688133
352.5,834,-0.13333333333333286
345.0,835,-0.13333333333333286
337.5,836,-0.13333333333333286
330.0,837,-0.13333333333333286
322.5,838,-0.13333333333333286
315.0,839,-0.13333333333333286
307.5,840,-0.13333333333333286
300.0,841,-0.13333333333333286
292.5,842,-0.13333333333333286
285.0,843,-0.13333333333333286
277.5,844,-0.13333333333333997
270.0,845,-0.13333333333333286
262.5,846,-0.13333333333333286
255.0,847,-0.13333333333333286
247.5,848,-0.13333333333333286
240.0,849,-0.13333333333333286
232.5,850,-0.13333333333333286
225.0,851,-0.13333333333333286
217.5,852,-0.13333333333333286
210.0,853,-0.13333333333333286
202.5,854,-0.13333333333333286
195.0,855,-0.13333333333333286
187.5,856,-0.13333333333333286
180.0,857,-0.13333333333333286
172.5,858,-0.13333333333333286
165.0,859,-0.13333333333333997
157.5,860,-0.13333333333333286
150.0,861,-0.13333333333333286
142.5,862,-0.13333333333333286
135.0,863,-0.13333333333333286
127.5,864,-0.13333333333333286
120.0,865,-0.11233333333334272
106.66666666666667,866,-0.07500000000000284
93.33333333333333,867,-0.07499999999999574
80.0,868,-0.07499999999999574
66.66666666666666,869,-0.07500000000000284
53.33333333333333,870,-0.07499999999999574
40.0,871,-0.07499999999999574
26.666666666666657,872,-0.07499999999999574
13.333333333333329,873,-0.07500000000000284
0.0,874,-0.07500000000000002
