T,R1,R2,k1,k2
550.0,-0.0499999999999989,-2.5,-41.19512120044168,422.9166666666667
551.0,-0.0500000000000007,-2.5,-41.19512120044168,422.9166666666667
552.0,-0.0500000000000007,-2.7727272727273657,-39.98052229996422,422.9166666666667
553.0,-0.0500000000000007,-2.9999999999998863,-39.229575642292815,422.9166666666667
554.0,-0.0499999999999989,-3.0,-39.22957564229245,422.9166666666667
555.0,-0.0499999999999989,-3.0,-39.22957564229245,422.9166666666667
556.0,-0.0500000000000007,-2.9999999999998863,-39.229575642292815,422.9166666666667
557.0,-0.0500000000000007,-3.0,-39.22957564229245,422.9166666666667
558.0,-0.0500000000000007,-2.7727272727271384,-39.9805222999651,422.9166666666667
559.0,-0.0499999999999989,-2.5,-41.19512120044168,422.9166666666667
560.0,-0.0499999999999989,-2.5000000000001137,-41.19512120044111,422.9166666666667
561.0,-0.0500000000000007,-2.5,-41.19512120044168,422.9166666666667
562.0,-0.0500000000000007,-2.5,-41.19512120044168,422.9166666666667
563.0,-0.0500000000000007,-2.772727272727252,-39.980522299964626,422.9166666666667
564.0,-0.0544871794871788,-2.9999999999998863,-39.229575642292815,422.9166666666667
565.0,-0.05833333333333,-2.9999999999998863,-39.229575642292815,422.9166666666667
566.0,-0.0583333333333371,-3.0,-39.22957564229245,422.9166666666667
567.0,-0.0583333333333335,-3.0,-39.22957564229245,422.9166666666667
568.0,-0.0583333333333335,-3.0,-39.22957564229245,422.9166666666667
569.0,-0.05833333333333,-2.772727272727252,-39.980522299964626,422.9166666666667
570.0,-0.0583333333333371,-2.5,-41.19512120044168,422.9166666666667
571.0,-0.0544871794871841,-2.5,-41.19512120044168,422.9166666666667
572.0,-0.0500000000000007,-2.5,-41.19512120044168,422.9166666666667
573.0,-0.0500000000000007,-2.5,-41.19512120044168,422.9166666666667
574.0,-0.0499999999999989,-2.5,-41.19512120044168,422.9166666666667
575.0,-0.0499999999999989,-2.5000000000001137,-41.19512120044111,422.9166666666667
576.0,-0.0500000000000007,-2.5,-41.19512120044168,422.9166666666667
577.0,-0.0544871794871788,-2.4999999999998863,-41.195121200442294,422.9166666666667
578.0,-0.05833333333333,-2.5,-41.19512120044168,422.9166666666667
579.0,-0.0583333333333335,-2.7727272727273657,-39.98052229996422,422.9166666666667
