T,R1,R2,k1,k2
550.0,-1.6666666666666572,-2.5,220.7028437942504,140.41701576398677
551.0,-1.0,-2.5,452.5485852379088,-109.66641280497475
552.0,-1.3000000000000114,-2.7727272727273657,285.40467674127024,61.272963876014614
553.0,-1.4999999999999432,-2.9999999999998863,243.05391737203047,103.17189699969344
554.0,-1.5,-3.0,243.0539173720217,103.17189699970105
555.0,-1.7857142857143344,-3.0,210.74018003709944,139.77392565856283
556.0,-2.0,-2.9999999999998863,196.73602841937142,155.63654017270719
557.0,-2.0,-3.0,196.73602841937156,155.6365401727052
558.0,-2.0,-2.7727272727271384,196.44665637645406,160.14380364516774
559.0,-1.7857142857143344,-2.5,209.8988582099477,152.0708755256881
560.0,-1.5,-2.5000000000001137,241.93549217422665,117.51414305474216
561.0,-1.5,-2.5,241.93549217422634,117.5141430547463
562.0,-2.5,-2.5,177.9930542704335,186.48648648648654
563.0,-3.0,-2.772727272727252,169.2856179375386,190.33146596549037
564.0,-3.0,-2.9999999999998863,169.50045983187394,186.48648648648822
565.0,-3.0,-2.9999999999998863,169.50045983187394,186.48648648648822
566.0,-3.0,-3.0,169.50045983187402,186.4864864864865
567.0,-3.0000000000001137,-3.0,169.50045983187252,186.48648648648825
568.0,-2.499999999999858,-3.0,178.59767577776822,176.18199724352857
569.0,-1.0,-2.772727272727252,454.92281408813676,-127.13501245767377
570.0,-1.6666666666666288,-2.5,220.7028437942534,140.41701576398358
571.0,-2.0,-2.5,196.00261222916714,167.06024223767398
572.0,-2.0,-2.5,196.00261222916714,167.06024223767398
573.0,-2.0,-2.5,196.00261222916714,167.06024223767398
574.0,-1.6999999999999318,-2.5,217.38622180966505,143.9945332633706
575.0,-2.6428571428573377,-2.5000000000001137,174.82539409377327,189.9033243916693
576.0,-3.0,-2.5,168.95577078252686,196.23467002236814
577.0,-3.0,-2.4999999999998863,168.95577078252668,196.23467002237095
578.0,-2.9999999999998863,-2.5,168.9557707825284,196.2346700223665
579.0,-3.0,-2.7727272727273657,169.28561793753877,190.33146596548818
580.0,-3.0,-3.0,169.50045983187402,186.4864864864865
581.0,-2.5,-3.0,178.59767577776475,176.18199724353246
582.0,-1.5,-3.0,243.0539173720217,103.17189699970105
583.0,-1.5,-3.0,243.0539173720217,103.17189699970105
