T,R1,R2,k1,k2
550.0,-0.041666666666666,-0.0333333333333332,193.93763142717128,550.4000000000001
551.0,-0.0416666666666678,-0.0333333333333332,193.93763142717128,550.4000000000001
552.0,-0.041666666666666,-0.0333333333333332,193.93763142717128,550.4000000000001
553.0,-0.041666666666666,-0.0555555555555571,193.93763142717128,550.4000000000001
554.0,-0.0416666666666678,-0.0666666666666664,193.93763142717128,550.4000000000001
555.0,-0.041666666666666,-0.0666666666666664,193.93763142717128,550.4000000000001
556.0,-0.041666666666666,-0.0666666666666664,193.93763142717128,550.4000000000001
557.0,-0.0416666666666678,-0.0666666666666699,193.93763142717128,550.4000000000001
558.0,-0.041666666666666,-0.0666666666666664,193.93763142717128,550.4000000000001
559.0,-0.041666666666666,-0.0666666666666664,193.93763142717128,550.4000000000001
560.0,-0.04621212121212,-0.0666666666666664,193.93763142717128,550.4000000000001
561.0,-0.0500000000000007,-0.0595238095238066,193.93763142717128,550.4000000000001
562.0,-0.0500000000000007,-0.0500000000000007,193.93763142717128,550.4000000000001
563.0,-0.0500000000000007,-0.0500000000000007,193.93763142717128,550.4000000000001
564.0,-0.0499999999999989,-0.0499999999999989,193.93763142717128,550.4000000000001
565.0,-0.0499999999999989,-0.0499999999999989,193.93763142717128,550.4000000000001
566.0,-0.0500000000000007,-0.0500000000000007,193.93763142717128,550.4000000000001
567.0,-0.0500000000000007,-0.0500000000000007,193.93763142717128,550.4000000000001
568.0,-0.0500000000000007,-0.0500000000000007,193.93763142717128,550.4000000000001
569.0,-0.0499999999999989,-0.0499999999999989,193.93763142717128,550.4000000000001
570.0,-0.0499999999999989,-0.0499999999999989,193.93763142717128,550.4000000000001
571.0,-0.0500000000000007,-0.0500000000000007,193.93763142717128,550.4000000000001
572.0,-0.0462121212121235,-0.0500000000000007,193.93763142717128,550.4000000000001
573.0,-0.041666666666666,-0.0544871794871717,193.93763142717128,550.4000000000001
574.0,-0.041666666666666,-0.0583333333333335,193.93763142717128,550.4000000000001
575.0,-0.0416666666666678,-0.0583333333333335,193.93763142717128,550.4000000000001
576.0,-0.041666666666666,-0.05833333333333,193.93763142717128,550.4000000000001
577.0,-0.04621212121212,-0.0583333333333371,193.93763142717128,550.4000000000001
578.0,-0.0500000000000007,-0.05833333333333,193.93763142717128,550.4000000000001
579.0,-0.0499999999999989,-0.0583333333333335,193.93763142717128,550.4000000000001
580.0,-0.0499999999999989,-0.0544871794871824,193.93763142717128,550.4000000000001
581.0,-0.0500000000000007,-0.0500000000000007,193.93763142717128,550.4000000000001
582.0,-0.0500000000000007,-0.0500000000000007,193.93763142717128,550.4000000000001
583.0,-0.0544871794871788,-0.0500000000000007,193.93763142717128,550.4000000000001
584.0,-0.0583333333333335,-0.0499999999999989,193.93763142717128,550.4000000000001
585.0,-0.0583333333333371,-0.0499999999999989,193.93763142717128,550.4000000000001
586.0,-0.0583333333333335,-0.0500000000000007,193.93763142717128,550.4000000000001
587.0,-0.0583333333333371,-0.0500000000000007,193.93763142717128,550.4000000000001
588.0,-0.05833333333333,-0.0500000000000007,193.93763142717128,550.4000000000001
589.0,-0.0583333333333371,-0.0499999999999989,193.93763142717128,550.4000000000001
590.0,-0.0544871794871824,-0.0499999999999989,193.93763142717128,550.4000000000001
591.0,-0.0500000000000007,-0.0500000000000007,193.93763142717128,550.4000000000001
592.0,-0.0500000000000007,-0.0544871794871753,193.93763142717128,550.4000000000001
593.0,-0.0500000000000007,-0.0583333333333335,193.93763142717128,550.4000000000001
594.0,-0.0499999999999989,-0.0583333333333371,193.93763142717128,550.4000000000001
595.0,-0.0499999999999989,-0.05833333333333,193.93763142717128,550.4000000000001
596.0,-0.0500000000000007,-0.0583333333333371,193.93763142717128,550.4000000000001
597.0,-0.0500000000000007,-0.0583333333333335,193.93763142717128,550.4000000000001
598.0,-0.0500000000000007,-0.0583333333333335,193.93763142717128,550.4000000000001
599.0,-0.0499999999999989,-0.0583333333333335,193.93763142717128,550.4000000000001
600.0,-0.0499999999999989,-0.0583333333333335,193.93763142717128,550.4000000000001
601.0,-0.0500000000000007,-0.0583333333333371,193.93763142717128,550.4000000000001
602.0,-0.0544871794871753,-0.05833333333333,193.93763142717128,550.4000000000001
603.0,-0.05833333333333,-0.0583333333333335,193.93763142717128,550.4000000000001
604.0,-0.0583333333333371,-0.0583333333333335,193.93763142717128,550.4000000000001
605.0,-0.05833333333333,-0.0583333333333371,193.93763142717128,550.4000000000001
606.0,-0.0583333333333335,-0.05833333333333,193.93763142717128,550.4000000000001
607.0,-0.0583333333333335,-0.0583333333333335,193.93763142717128,550.4000000000001
608.0,-0.0583333333333371,-0.0583333333333371,193.93763142717128,550.4000000000001
609.0,-0.0583333333333335,-0.05833333333333,193.93763142717128,550.4000000000001
610.0,-0.05833333333333,-0.0583333333333371,193.93763142717128,550.4000000000001
611.0,-0.0583333333333371,-0.0583333333333335,193.93763142717128,550.4000000000001
612.0,-0.05833333333333,-0.0583333333333371,193.93763142717128,550.4000000000001
613.0,-0.0583333333333335,-0.0627777777777787,193.93763142717128,550.4000000000001
614.0,-0.0583333333333335,-0.0666666666666664,193.93763142717128,550.4000000000001
615.0,-0.0583333333333371,-0.0666666666666664,193.93763142717128,550.4000000000001
616.0,-0.0583333333333335,-0.0666666666666664,193.93763142717128,550.4000000000001
617.0,-0.05833333333333,-0.0666666666666699,193.93763142717128,550.4000000000001
618.0,-0.0583333333333335,-0.0666666666666664,193.93763142717128,550.4000000000001
619.0,-0.05833333333333,-0.0666666666666664,193.93763142717128,550.4000000000001
620.0,-0.0583333333333371,-0.0666666666666664,193.93763142717128,550.4000000000001
621.0,-0.0583333333333335,-0.0627777777777751,193.93763142717128,550.4000000000001
622.0,-0.0583333333333335,-0.05833333333333,193.93763142717128,550.4000000000001
623.0,-0.0583333333333335,-0.0583333333333335,193.93763142717128,550.4000000000001
624.0,-0.0583333333333335,-0.0583333333333335,193.93763142717128,550.4000000000001
625.0,-0.0583333333333335,-0.0583333333333335,193.93763142717128,550.4000000000001
626.0,-0.05833333333333,-0.05833333333333,193.93763142717128,550.4000000000001
627.0,-0.0583333333333371,-0.0583333333333371,193.93763142717128,550.4000000000001
628.0,-0.0583333333333264,-0.0627777777777787,193.93763142717128,550.4000000000001
629.0,-0.0583333333333335,-0.0666666666666664,193.93763142717128,550.4000000000001
630.0,-0.05833333333333,-0.0666666666666664,193.93763142717128,550.4000000000001
631.0,-0.0583333333333335,-0.0666666666666664,193.93763142717128,550.4000000000001
632.0,-0.0583333333333335,-0.0666666666666699,193.93763142717128,550.4000000000001
633.0,-0.05833333333333,-0.0666666666666664,193.93763142717128,550.4000000000001
634.0,-0.0583333333333371,-0.0666666666666664,193.93763142717128,550.4000000000001
635.0,-0.05833333333333,-0.0666666666666664,193.93763142717128,550.4000000000001
636.0,-0.0583333333333335,-0.0666666666666664,193.93763142717128,550.4000000000001
637.0,-0.0627777777777787,-0.0666666666666664,193.93763142717128,550.4000000000001
638.0,-0.0666666666666664,-0.0666666666666664,193.93763142717128,550.4000000000001
639.0,-0.0666666666666664,-0.0666666666666664,193.93763142717128,550.4000000000001
640.0,-0.0666666666666664,-0.0666666666666664,193.93763142717128,550.4000000000001
641.0,-0.0666666666666664,-0.0666666666666664,193.93763142717128,550.4000000000001
642.0,-0.0666666666666664,-0.0666666666666664,193.93763142717128,550.4000000000001
643.0,-0.0666666666666664,-0.0666666666666664,193.93763142717128,550.4000000000001
644.0,-0.0666666666666664,-0.0710784313725483,193.93763142717128,550.4000000000001
645.0,-0.0666666666666664,-0.0750000000000099,193.93763142717128,550.4000000000001
646.0,-0.0666666666666664,-0.0749999999999921,193.93763142717128,550.4000000000001
647.0,-0.0666666666666699,-0.0749999999999992,193.93763142717128,550.4000000000001
648.0,-0.0666666666666664,-0.0750000000000064,193.93763142717128,550.4000000000001
649.0,-0.0666666666666664,-0.0749999999999921,193.93763142717128,550.4000000000001
650.0,-0.0666666666666664,-0.0749999999999992,193.93763142717128,550.4000000000001
651.0,-0.0666666666666664,-0.0750000000000064,193.93763142717128,550.4000000000001
652.0,-0.0666666666666664,-0.0749999999999921,193.93763142717128,550.4000000000001
653.0,-0.0666666666666664,-0.0710784313725447,193.93763142717128,550.4000000000001
654.0,-0.0666666666666664,-0.0666666666666664,193.93763142717128,550.4000000000001
655.0,-0.0666666666666664,-0.0666666666666664,193.93763142717128,550.4000000000001
656.0,-0.0666666666666664,-0.0666666666666664,193.93763142717128,550.4000000000001
657.0,-0.0666666666666664,-0.0666666666666664,193.93763142717128,550.4000000000001
658.0,-0.0666666666666664,-0.0666666666666664,193.93763142717128,550.4000000000001
659.0,-0.0666666666666664,-0.0666666666666664,193.93763142717128,550.4000000000001
660.0,-0.0666666666666664,-0.0666666666666664,193.93763142717128,550.4000000000001
661.0,-0.0666666666666664,-0.0710784313725518,193.93763142717128,550.4000000000001
662.0,-0.0666666666666699,-0.0749999999999992,193.93763142717128,550.4000000000001
