T,R1,R2,k1,k2
550.0,-2.5,-2.5,243.2195918103993,116.1290322580646
551.0,-2.5,-2.5,243.2195918103993,116.1290322580646
552.0,-2.5,-2.7727272727273657,255.2252972027295,94.81530875341399
553.0,-2.5,-2.9999999999998863,263.6755030736412,79.81366198594894
554.0,-2.5,-3.0,263.67550307364525,79.81366198594179
555.0,-2.5,-3.0,263.67550307364525,79.81366198594179
556.0,-2.5,-2.9999999999998863,263.6755030736412,79.81366198594894
557.0,-2.772727272727252,-3.0,243.25862681845777,102.9400209728728
558.0,-3.0,-2.7727272727271384,225.069138927386,128.3318447629572
559.0,-2.9999999999998863,-2.5,215.68071539571048,145.83419996931158
560.0,-3.0,-2.5000000000001137,215.68071539571042,145.83419996930826
561.0,-3.0,-2.5,215.68071539570605,145.83419996931642
562.0,-3.0,-2.5,215.68071539570605,145.83419996931642
563.0,-3.0000000000001137,-2.772727272727252,225.06913892738478,128.33184476295585
564.0,-2.9999999999998863,-2.9999999999998863,231.61483924730754,116.12903225806451
565.0,-2.9999999999998863,-2.9999999999998863,231.61483924730754,116.12903225806451
566.0,-3.0,-3.0,231.61483924730567,116.12903225806446
567.0,-3.0,-3.0,231.61483924730567,116.12903225806446
568.0,-3.0,-3.0,231.61483924730567,116.12903225806446
569.0,-2.599999999999966,-2.772727272727252,247.19740104928417,103.73777387815316
570.0,-2.0,-2.5,311.5550306759534,42.41812112444158
571.0,-2.0,-2.5,311.5550306759534,42.41812112444158
572.0,-2.0,-2.5,311.5550306759534,42.41812112444158
573.0,-2.2777777777777146,-2.5,264.97081175078256,92.66679558131065
574.0,-2.5,-2.5,243.2195918103993,116.1290322580646
575.0,-2.5,-2.5000000000001137,243.219591810405,116.12903225805458
576.0,-2.5,-2.5,243.2195918103993,116.1290322580646
577.0,-2.5,-2.4999999999998863,243.21959181039378,116.12903225807439
578.0,-2.7727272727271384,-2.5,225.74272483538067,134.98068243952136
579.0,-2.9999999999998863,-2.7727272727273657,225.06913892739763,128.33184476293894
580.0,-3.0,-3.0,231.61483924730567,116.12903225806446
581.0,-3.0,-3.0,231.61483924730567,116.12903225806446
582.0,-3.0,-3.0,231.61483924730567,116.12903225806446
583.0,-3.0,-3.0,231.61483924730567,116.12903225806446
584.0,-3.0000000000001137,-3.0,231.61483924730064,116.12903225807013
585.0,-2.9999999999998863,-2.772727272727252,225.0691389273943,128.33184476294522
586.0,-3.0,-2.5,215.68071539570605,145.83419996931642
587.0,-3.0,-2.5,215.68071539570605,145.83419996931642
588.0,-2.9999999999998863,-2.5,215.68071539571048,145.83419996931158
589.0,-3.0,-2.5,215.68071539570605,145.83419996931642
590.0,-2.7727272727273657,-2.772727272727252,236.0484938701783,116.12903225807146
591.0,-2.4999999999998863,-3.0,263.6755030736557,79.81366198592993
592.0,-2.5000000000001137,-3.0,263.67550307363445,79.81366198595406
593.0,-2.5,-3.0,263.67550307364525,79.81366198594179
594.0,-2.5,-3.0,263.67550307364525,79.81366198594179
595.0,-2.5,-3.0,263.67550307364525,79.81366198594179
596.0,-2.5,-3.0,263.67550307364525,79.81366198594179
597.0,-2.5,-3.0,263.67550307364525,79.81366198594179
598.0,-2.5,-3.0,263.67550307364525,79.81366198594179
599.0,-2.5,-3.0,263.67550307364525,79.81366198594179
600.0,-2.5,-2.9999999999998863,263.6755030736412,79.81366198594894
601.0,-2.5,-3.0,263.67550307364525,79.81366198594179
602.0,-2.5,-2.772727272727252,255.225297202725,94.81530875342202
603.0,-2.5000000000001137,-2.5,243.21959181039048,116.12903225807409
604.0,-2.5,-2.5,243.2195918103993,116.1290322580646
605.0,-2.772727272727252,-2.5,225.74272483537464,134.98068243952778
606.0,-3.0,-2.5,215.68071539570605,145.83419996931642
607.0,-3.0,-2.5,215.68071539570605,145.83419996931642
608.0,-3.0,-2.5,215.68071539570605,145.83419996931642
609.0,-3.0,-2.5,215.68071539570605,145.83419996931642
610.0,-3.0,-2.5000000000001137,215.68071539571042,145.83419996930826
611.0,-2.500000000000057,-2.5,243.2195918103948,116.12903225806944
612.0,-1.5,-2.5,658.9507843789236,-332.30483309229476
613.0,-1.5,-2.5,658.9507843789236,-332.30483309229476
614.0,-1.7857142857143344,-2.5,381.7317645165228,-33.278926815021926
615.0,-2.0,-2.5,311.5550306759534,42.41812112444158
616.0,-2.0,-2.5,311.5550306759534,42.41812112444158
617.0,-2.0,-2.2777777777778283,292.8450301108584,72.77512756477994
618.0,-1.7857142857143344,-2.0,315.69914626673244,67.25728819303139
619.0,-1.5,-2.0,484.1451652052386,-98.80080225579046
620.0,-1.5,-2.0,484.1451652052386,-98.80080225579046
621.0,-1.5,-2.0,484.1451652052386,-98.80080225579046
622.0,-1.5,-2.0,484.1451652052386,-98.80080225579046
623.0,-1.5,-2.0,484.1451652052386,-98.80080225579046
624.0,-1.5,-2.0,484.1451652052386,-98.80080225579046
625.0,-1.5,-1.7857142857143344,412.5383784354049,-3.1489952655761386
626.0,-1.5,-1.5,323.24454748785706,116.1290322580644
627.0,-1.2500000000000142,-1.5000000000000568,590.563329921568,-100.83243705267226
628.0,-1.25,-1.7857142857142208,976.8654873443979,-525.1953558037949
629.0,-1.5,-2.0,484.1451652052386,-98.80080225579046
630.0,-1.5,-2.0,484.1451652052386,-98.80080225579046
631.0,-1.250000000000128,-2.0,1503.3938401171552,-1103.6003796809707
632.0,-0.8333333333333712,-1.7857142857143913,-392.686576193918,741.7465632545695
633.0,-1.0,-1.5,-3748.141697392658,3420.5505688920675
634.0,-1.0,-1.5,-3748.141697392658,3420.5505688920675
635.0,-1.0,-1.250000000000128,1712.2194781854114,-764.3548849952246
636.0,-1.2999999999999543,-0.8333333333333144,198.6443229745038,318.90588073762837
637.0,-1.4999999999999432,-1.0,194.72625233731728,287.80280393511197
638.0,-1.5000000000000568,-1.2999999999999543,266.695334809468,191.6670450716724
639.0,-1.7857142857142208,-1.5,238.33871189800612,185.04036978144472
640.0,-2.0,-1.5,208.95258085213422,208.89076334909763
641.0,-2.0,-1.3000000000000114,183.76479511064684,249.75798680598325
642.0,-2.0,-1.0,146.4652898336014,310.2764949683562
643.0,-2.2777777777777146,-2.071428571428896,236.82611826791046,141.02256727991377
644.0,-2.5,-2.5,243.2195918103993,116.1290322580646
645.0,-2.5,-2.5,243.2195918103993,116.1290322580646
646.0,-2.5,-2.5,243.2195918103993,116.1290322580646
647.0,-2.5,-2.5,243.2195918103993,116.1290322580646
