T,R1,R2,k1,k2
550.0,-3.0,-2.5,99.56384944875138,371.1610085139158
551.0,-3.0,-2.5,99.56384944875138,371.1610085139158
552.0,-3.0,-2.5,99.56384944875138,371.1610085139158
553.0,-3.0,-2.5,99.56384944875138,371.1610085139158
554.0,-3.0,-2.5,99.56384944875138,371.1610085139158
555.0,-3.0000000000001137,-2.5,99.56384944874881,371.16100851392025
556.0,-3.0,-2.5,99.56384944875138,371.1610085139158
557.0,-3.0,-2.772727272727252,106.94550863307292,352.2884403383307
558.0,-3.0,-3.0,112.3536479112013,338.4615384615382
559.0,-3.0,-2.9999999999998863,112.35364791119862,338.4615384615451
560.0,-3.0,-3.0,112.3536479112013,338.4615384615382
561.0,-3.0,-3.0,112.3536479112013,338.4615384615382
562.0,-3.0000000000001137,-3.0,112.35364791119778,338.4615384615448
563.0,-3.0,-3.0000000000001137,112.35364791120381,338.46153846153186
564.0,-3.0,-2.9999999999998863,112.35364791119862,338.4615384615451
565.0,-2.7727272727273657,-2.9999999999998863,120.72624522414964,322.8529358376225
566.0,-2.5000000000001137,-3.0,136.37986997142275,293.67068818237396
567.0,-2.5,-3.0,136.37986997143125,293.6706881823581
568.0,-2.4999999999998863,-3.0,136.3798699714399,293.670688182342
569.0,-2.5000000000001137,-2.599999999999966,121.97091426999953,328.752122772252
570.0,-3.083333333333485,-2.0,81.9461385287509,414.9589232169395
571.0,-3.5000000000001137,-2.0,76.97620022896872,423.02265621628726
572.0,-3.4999999999998863,-2.0,76.97620022897084,423.02265621628385
573.0,-3.500000000000228,-2.2777777777777146,85.01919873493979,401.84405207142044
574.0,-3.4999999999998863,-2.5,90.68662352999141,386.9207437845849
575.0,-3.500000000000228,-2.5,90.68662352998696,386.9207437845928
576.0,-3.4999999999998863,-2.5,90.68662352999141,386.9207437845849
577.0,-3.083333333333144,-2.5,97.66489316283406,374.5322247734216
578.0,-2.5,-2.7727272727271384,128.4926030420638,312.8737896845841
579.0,-2.5,-2.9999999999998863,136.3798699714275,293.6706881823672
580.0,-2.5000000000001137,-3.0,136.37986997142275,293.67068818237396
581.0,-2.5,-3.0,136.37986997143125,293.6706881823581
582.0,-3.083333333333485,-3.0,109.94139287831484,342.95858147322605
583.0,-3.5000000000001137,-3.0,101.1772371624498,359.29714629247485
584.0,-3.4999999999998863,-3.0000000000001137,101.17723716245547,359.2971462924627
585.0,-3.5000000000001137,-2.9999999999998863,101.17723716244761,359.29714629248053
586.0,-3.4999999999997726,-3.0,101.17723716245506,359.29714629246513
587.0,-3.500000000000228,-3.0,101.17723716244777,359.2971462924787
588.0,-3.5,-2.9999999999998863,101.17723716244944,359.2971462924771
589.0,-2.954545454545155,-3.0,113.79871980704216,335.76756523649266
590.0,-2.0,-2.7727272727273657,196.50212770323563,188.4685401986369
591.0,-2.0,-2.4999999999998863,172.94296184522102,240.89110253786797
592.0,-2.0,-2.5000000000001137,172.9429618452411,240.8911025378233
593.0,-2.599999999999909,-2.5,112.91966485278927,347.4504352990614
594.0,-3.0,-2.5,99.56384944875138,371.1610085139158
595.0,-3.0,-2.5,99.56384944875138,371.1610085139158
596.0,-3.0,-2.5,99.56384944875138,371.1610085139158
597.0,-3.0000000000001137,-2.5,99.56384944874881,371.16100851392025
598.0,-3.0,-2.5,99.56384944875138,371.1610085139158
599.0,-3.0,-2.5,99.56384944875138,371.1610085139158
600.0,-3.0,-2.5,99.56384944875138,371.1610085139158
601.0,-3.0,-2.5,99.56384944875138,371.1610085139158
602.0,-3.0,-2.5,99.56384944875138,371.1610085139158
603.0,-3.0,-2.5000000000001137,99.56384944875477,371.1610085139072
604.0,-3.0000000000001137,-2.5,99.56384944874881,371.16100851392025
605.0,-2.7727272727273657,-2.772727272727252,114.50436188132772,338.4615384615466
606.0,-2.5000000000001137,-3.0,136.37986997142275,293.67068818237396
607.0,-2.5,-3.0,136.37986997143125,293.6706881823581
608.0,-2.5,-3.0,136.37986997143125,293.6706881823581
609.0,-2.5000000000001137,-3.0,136.37986997142275,293.67068818237396
610.0,-2.2777777777778283,-3.0,158.1184712912657,253.1445316124818
611.0,-2.0,-2.500000000000057,172.94296184523597,240.89110253783468
612.0,-2.0,-1.5,87.47668519896212,431.06596876159296
613.0,-2.0,-1.5,87.47668519896212,431.06596876159296
614.0,-2.2777777777777146,-1.7857142857143344,93.31092245132639,405.84859166350543
615.0,-2.5000000000001137,-2.0,95.78688345984071,392.50229198647213
616.0,-2.5,-2.0,95.78688345984477,392.5022919864657
617.0,-2.5000000000001137,-2.0,95.78688345984071,392.50229198647213
618.0,-2.5,-1.7857142857143344,85.28822731103662,418.063333785605
619.0,-2.125000000000057,-1.5,81.56694694689423,438.9601526532184
620.0,-1.5,-1.5,156.80214702862014,338.46153846153857
621.0,-1.5,-1.5,156.80214702862014,338.46153846153857
622.0,-1.7857142857142208,-1.5,103.42130227635495,409.76726923857296
623.0,-2.0,-1.5,87.47668519896212,431.06596876159296
624.0,-2.0,-1.5,87.47668519896212,431.06596876159296
625.0,-2.0,-1.5,87.47668519896212,431.06596876159296
626.0,-1.7000000000000028,-1.5,113.46884054086264,396.3458432235689
627.0,-0.8333333333333144,-1.2500000000000142,-184.53408340718462,750.6321336632024
628.0,-1.0,-1.25,-1639.8550465312512,2349.3398803431037
629.0,-1.0,-1.5,-273.2537236428468,912.9269347192751
630.0,-1.0,-1.5,-273.2537236428468,912.9269347192751
631.0,-0.8333333333333286,-1.250000000000128,-184.53408340714122,750.6321336631801
632.0,-1.2499999999998863,-0.8333333333333712,76.80299827537947,510.0067453303023
633.0,-1.5,-1.0,73.01317762915261,491.9582354492419
634.0,-1.5,-1.0,73.01317762915261,491.9582354492419
635.0,-1.250000000000128,-1.0,105.11284383541307,467.35655364559824
636.0,-2.166666666666515,-1.2999999999999543,67.2926897884623,470.3370432222419
637.0,-2.5,-1.4999999999999432,70.79564230919904,453.3483803438358
638.0,-2.5,-1.5000000000000568,70.79564230920474,453.3483803438219
639.0,-2.5,-1.7857142857142208,85.28822731103091,418.0633337856189
640.0,-2.5,-2.0,95.78688345984477,392.5022919864657
641.0,-2.2777777777778283,-2.0,106.02481667648465,375.8912286403159
642.0,-2.0,-2.0,129.09393997006765,338.4615384615383
643.0,-2.0,-2.2777777777777146,153.43735279343042,284.29391283449417
644.0,-2.0,-2.5,172.94296184523097,240.8911025378458
645.0,-2.2777777777777146,-2.5,133.9098538815532,310.1865619447115
646.0,-2.5,-2.5,117.98297756817658,338.46153846153857
647.0,-2.5,-2.5,117.98297756817658,338.46153846153857
648.0,-2.5,-2.5,117.98297756817658,338.46153846153857
649.0,-2.5,-2.5,117.98297756817658,338.46153846153857
650.0,-2.772727272727252,-2.5,106.08344455390464,359.5867741901014
651.0,-3.0,-2.5,99.56384944875138,371.1610085139158
652.0,-3.0,-2.5000000000001137,99.56384944875477,371.1610085139072
653.0,-3.0,-2.2777777777778283,92.77409698850968,388.5202583792341
654.0,-3.0,-2.0,83.27885588042173,412.7965871396602
655.0,-2.9999999999998863,-2.0,83.27885588042349,412.79658713965745
656.0,-2.6000000000000227,-2.0,92.42231997736651,397.9613017257313
657.0,-2.0,-2.0,129.09393997006765,338.4615384615383
658.0,-2.0,-2.0,129.09393997006765,338.4615384615383
659.0,-2.0,-2.0,129.09393997006765,338.4615384615383
660.0,-2.0,-2.0,129.09393997006765,338.4615384615383
661.0,-2.0,-2.0,129.09393997006765,338.4615384615383
662.0,-2.0,-2.0,129.09393997006765,338.4615384615383
663.0,-2.0,-2.0,129.09393997006765,338.4615384615383
664.0,-2.954545454545496,-2.0,84.0701565014986,411.51270059103615
665.0,-3.5,-2.599999999999909,93.02445384634825,380.76483280297276
666.0,-3.5,-3.0,101.1772371624516,359.2971462924715
667.0,-3.4999999999997726,-2.9999999999998863,101.1772371624531,359.29714629247036
668.0,-3.4999999999997726,-3.0,101.17723716245506,359.29714629246513
669.0,-3.5,-3.0000000000001137,101.17723716245352,359.2971462924664
670.0,-3.5,-3.0,101.1772371624516,359.2971462924715
671.0,-3.2692307692308304,-2.60000000000025,96.63304365911387,374.2807054587527
672.0,-3.0,-2.0,83.27885588042173,412.7965871396602
673.0,-3.0000000000001137,-2.0,83.2788558804198,412.7965871396633
674.0,-3.0,-2.0,83.27885588042173,412.7965871396602
675.0,-3.0,-2.6000000000001364,102.38890640871684,363.93823125672395
676.0,-3.0,-3.0,112.3536479112013,338.4615384615382
677.0,-3.2692307692307168,-3.0,105.46063002369932,351.3118372474581
678.0,-3.5,-3.0,101.1772371624516,359.2971462924715
679.0,-3.5,-3.0,101.1772371624516,359.2971462924715
680.0,-3.4999999999997726,-3.0,101.17723716245506,359.29714629246513
681.0,-3.5,-3.0,101.1772371624516,359.2971462924715
682.0,-3.5,-3.0,101.1772371624516,359.2971462924715
683.0,-3.5,-3.0,101.1772371624516,359.2971462924715
684.0,-3.766666666666652,-3.0,97.43619172214656,366.2713849299176
685.0,-4.0,-3.0,94.89959390459661,371.0002338009367
686.0,-4.0,-3.0,94.89959390459661,371.0002338009367
687.0,-4.0,-3.2692307692307168,98.88003917657616,360.31657013147463
688.0,-4.0,-3.500000000000228,101.82727082262596,352.4060903959419
689.0,-4.0,-3.4999999999997726,101.82727082262053,352.4060903959565
690.0,-4.0,-3.5,101.82727082262329,352.4060903959491
691.0,-4.0,-3.5,101.82727082262329,352.4060903959491
692.0,-4.555555555555429,-3.5,96.91844245577603,361.83114770194476
693.0,-5.0,-3.4999999999997726,94.2897532163214,366.878288255656
694.0,-5.0,-3.766666666666652,96.81571651451313,359.94423436825895
695.0,-5.0,-4.0,98.72767536621421,354.6956918745212
696.0,-5.0,-4.0,98.72767536621421,354.6956918745212
697.0,-5.0,-4.0,98.72767536621421,354.6956918745212
698.0,-5.0,-4.0,98.72767536621421,354.6956918745212
699.0,-5.0,-4.0,98.72767536621421,354.6956918745212
700.0,-5.0,-4.0,98.72767536621421,354.6956918745212
701.0,-5.0,-4.0,98.72767536621421,354.6956918745212
702.0,-5.545454545454504,-4.555555555555202,99.6892375148191,350.00094464702823
703.0,-6.0,-5.000000000000227,100.09661558726806,347.55881010179723
704.0,-6.0,-5.0,100.09661558726708,347.55881010179996
705.0,-6.0,-5.000000000000227,100.09661558726806,347.55881010179723
706.0,-6.0,-5.0,100.09661558726708,347.55881010179996
707.0,-6.0,-5.0,100.09661558726708,347.55881010179996
708.0,-6.0,-5.0,100.09661558726708,347.55881010179996
709.0,-6.0,-5.0,100.09661558726708,347.55881010179996
710.0,-6.000000000000455,-5.0,100.0966155872655,347.55881010180315
711.0,-6.0,-5.0,100.09661558726708,347.55881010179996
712.0,-6.0,-5.261904761904589,101.1096436186834,344.7437369623717
713.0,-6.0,-5.5,101.92523809925194,342.4773059814793
714.0,-5.7608695652177175,-5.5,102.80523987709626,340.70358432025415
715.0,-5.5,-5.5,103.91759272524027,338.4615384615383
716.0,-5.5,-5.5,103.91759272524027,338.4615384615383
717.0,-5.5,-5.5,103.91759272524027,338.4615384615383
718.0,-5.5,-5.5,103.91759272524027,338.4615384615383
719.0,-5.5,-5.5,103.91759272524027,338.4615384615383
720.0,-5.5,-5.5,103.91759272524027,338.4615384615383
721.0,-5.5,-5.5,103.91759272524027,338.4615384615383
722.0,-5.5,-5.5,103.91759272524027,338.4615384615383
723.0,-5.5,-5.261904761904589,103.0699339947975,340.804667210645
724.0,-5.5,-5.0,102.01744891778938,343.7139843135966
725.0,-5.760869565217035,-5.0,100.94519326173045,345.86025912695646
726.0,-6.0,-4.999999999999773,100.0966155872662,347.5588101018024
727.0,-6.0,-5.0,100.09661558726708,347.55881010179996
728.0,-6.0,-5.0,100.09661558726708,347.55881010179996
