T,R1,R2,k1,k2
550.0,-0.041666666666666,-0.0499999999999989,642.1943666419409,443.2803778445685
551.0,-0.0416666666666678,-0.0500000000000007,642.1943666419409,443.2803778445685
552.0,-0.041666666666666,-0.0500000000000007,642.1943666419409,443.2803778445685
553.0,-0.041666666666666,-0.0500000000000007,642.1943666419409,443.2803778445685
554.0,-0.0416666666666678,-0.0499999999999989,642.1943666419409,443.2803778445685
555.0,-0.041666666666666,-0.0499999999999989,642.1943666419409,443.2803778445685
556.0,-0.041666666666666,-0.0500000000000007,642.1943666419409,443.2803778445685
557.0,-0.0416666666666678,-0.0500000000000007,642.1943666419409,443.2803778445685
558.0,-0.041666666666666,-0.0500000000000007,642.1943666419409,443.2803778445685
559.0,-0.041666666666666,-0.0499999999999989,642.1943666419409,443.2803778445685
560.0,-0.04621212121212,-0.0499999999999989,642.1943666419409,443.2803778445685
561.0,-0.0500000000000007,-0.0500000000000007,642.1943666419409,443.2803778445685
562.0,-0.0500000000000007,-0.0500000000000007,642.1943666419409,443.2803778445685
563.0,-0.0500000000000007,-0.0500000000000007,642.1943666419409,443.2803778445685
564.0,-0.0499999999999989,-0.0544871794871788,642.1943666419409,443.2803778445685
565.0,-0.0499999999999989,-0.05833333333333,642.1943666419409,443.2803778445685
566.0,-0.0500000000000007,-0.0583333333333371,642.1943666419409,443.2803778445685
567.0,-0.0500000000000007,-0.0583333333333335,642.1943666419409,443.2803778445685
568.0,-0.0500000000000007,-0.0583333333333335,642.1943666419409,443.2803778445685
569.0,-0.0499999999999989,-0.05833333333333,642.1943666419409,443.2803778445685
570.0,-0.0499999999999989,-0.0583333333333371,642.1943666419409,443.2803778445685
571.0,-0.0500000000000007,-0.0544871794871841,642.1943666419409,443.2803778445685
572.0,-0.0462121212121235,-0.0500000000000007,642.1943666419409,443.2803778445685
573.0,-0.041666666666666,-0.0500000000000007,642.1943666419409,443.2803778445685
574.0,-0.041666666666666,-0.0499999999999989,642.1943666419409,443.2803778445685
575.0,-0.0416666666666678,-0.0499999999999989,642.1943666419409,443.2803778445685
576.0,-0.041666666666666,-0.0500000000000007,642.1943666419409,443.2803778445685
577.0,-0.04621212121212,-0.0544871794871788,642.1943666419409,443.2803778445685
578.0,-0.0500000000000007,-0.05833333333333,642.1943666419409,443.2803778445685
579.0,-0.0499999999999989,-0.0583333333333335,642.1943666419409,443.2803778445685
580.0,-0.0499999999999989,-0.05833333333333,642.1943666419409,443.2803778445685
