T,R1,R2,k1,k2
550.0,-1.3000000000000682,-0.05833333333333,225.54271656825847,329.11392405063293
551.0,-1.5,-0.0583333333333371,194.65680615699821,329.11392405063293
552.0,-1.5,-0.0583333333333335,194.65680615699821,329.11392405063293
553.0,-1.299999999999983,-0.0583333333333335,225.54271656827598,329.11392405063293
554.0,-1.0,-0.0583333333333335,339.2690990962808,329.1139240506329
555.0,-1.3000000000000114,-0.05833333333333,225.5427165682702,329.11392405063293
556.0,-1.4999999999999432,-0.0583333333333335,194.65680615700478,329.1139240506329
557.0,-1.5,-0.05833333333333,194.65680615699821,329.11392405063293
558.0,-1.3000000000000114,-0.0583333333333335,225.5427165682702,329.11392405063293
559.0,-1.0,-0.0583333333333335,339.2690990962808,329.1139240506329
560.0,-2.071428571428441,-0.0583333333333371,157.5667977383616,329.11392405063293
561.0,-2.5,-0.0627777777777751,146.46604035416772,329.11392405063293
562.0,-2.5000000000001137,-0.0666666666666664,146.46604035416556,329.11392405063293
563.0,-2.5000000000001137,-0.0666666666666664,146.46604035416556,329.11392405063293
564.0,-2.5,-0.0666666666666664,146.46604035416772,329.11392405063293
565.0,-2.125000000000057,-0.0666666666666664,155.74917836785585,329.1139240506329
566.0,-1.5,-0.0666666666666664,194.65680615699821,329.11392405063293
567.0,-1.4999999999999432,-0.0666666666666664,194.65680615700478,329.1139240506329
568.0,-2.125,-0.0666666666666664,155.7491783678577,329.1139240506329
569.0,-2.5,-0.0627777777777769,146.46604035416772,329.11392405063293
570.0,-2.5,-0.0583333333333335,146.46604035416772,329.11392405063293
571.0,-2.5,-0.0583333333333371,146.46604035416772,329.11392405063293
572.0,-2.4999999999998863,-0.05833333333333,146.46604035416985,329.11392405063293
573.0,-2.0714285714286405,-0.0583333333333335,157.56679773835455,329.11392405063293
574.0,-1.0,-0.0583333333333335,339.2690990962808,329.1139240506329
575.0,-1.0,-0.0583333333333335,339.2690990962808,329.1139240506329
576.0,-1.0,-0.05833333333333,339.2690990962808,329.1139240506329
577.0,-1.3000000000000682,-0.0583333333333335,225.54271656825847,329.11392405063293
578.0,-1.5,-0.0583333333333371,194.65680615699821,329.11392405063293
579.0,-1.5,-0.05833333333333,194.65680615699821,329.11392405063293
580.0,-1.5,-0.0583333333333371,194.65680615699821,329.11392405063293
581.0,-1.5,-0.0583333333333335,194.65680615699821,329.11392405063293
582.0,-1.4999999999999432,-0.0583333333333335,194.65680615700478,329.1139240506329
583.0,-1.3000000000000398,-0.0627777777777787,225.54271656826432,329.11392405063293
584.0,-1.0,-0.0666666666666664,339.2690990962808,329.1139240506329
585.0,-1.2999999999999543,-0.0666666666666664,225.54271656828195,329.11392405063293
586.0,-1.5,-0.0666666666666664,194.65680615699821,329.11392405063293
587.0,-1.5000000000000568,-0.0666666666666699,194.65680615699168,329.11392405063293
588.0,-1.2999999999999543,-0.0666666666666664,225.54271656828195,329.11392405063293
589.0,-1.0,-0.0666666666666664,339.2690990962808,329.1139240506329
590.0,-1.0,-0.0666666666666664,339.2690990962808,329.1139240506329
591.0,-1.0,-0.0710784313725518,339.2690990962808,329.1139240506329
592.0,-2.5,-0.0750000000000028,146.46604035416772,329.11392405063293
593.0,-3.0000000000001137,-0.0750000000000028,139.4776964277808,329.1139240506329
594.0,-3.0000000000001137,-0.0750000000000028,139.4776964277808,329.1139240506329
595.0,-2.9999999999998863,-0.0749999999999992,139.47769642778314,329.1139240506329
596.0,-3.0000000000001137,-0.0749999999999992,139.4776964277808,329.1139240506329
597.0,-3.0,-0.0750000000000028,139.47769642778195,329.1139240506329
598.0,-2.5,-0.0749999999999992,146.46604035416772,329.11392405063293
599.0,-1.0,-0.0749999999999957,339.2690990962808,329.1139240506329
600.0,-1.2999999999998408,-0.0710784313725483,225.5427165683052,329.11392405063293
601.0,-1.5000000000000568,-0.0666666666666664,194.65680615699168,329.11392405063293
602.0,-1.5000000000000568,-0.0666666666666699,194.65680615699168,329.11392405063293
603.0,-1.4999999999999432,-0.0666666666666664,194.65680615700478,329.1139240506329
604.0,-1.5,-0.0666666666666664,194.65680615699821,329.11392405063293
605.0,-1.5,-0.0666666666666664,194.65680615699821,329.11392405063293
606.0,-1.5,-0.0666666666666664,194.65680615699821,329.11392405063293
607.0,-1.5000000000000568,-0.0666666666666664,194.65680615699168,329.11392405063293
608.0,-1.5,-0.0710784313725518,194.65680615699821,329.11392405063293
609.0,-1.5,-0.0749999999999992,194.65680615699821,329.11392405063293
610.0,-1.5,-0.0749999999999957,194.65680615699821,329.11392405063293
611.0,-1.5000000000000568,-0.0749999999999992,194.65680615699168,329.11392405063293
612.0,-1.250000000000071,-0.0749999999999992,236.70001860690462,329.1139240506329
613.0,-2.1666666666667425,-0.0749999999999957,154.44087648236726,329.11392405063293
