T,R1,R2,k1,k2
550.0,-1.3000000000000682,-0.0333333333333332,161.2953934458995,514.2857142857143
551.0,-1.5,-0.0333333333333332,139.20753732924518,514.2857142857143
552.0,-1.5,-0.0333333333333332,139.20753732924518,514.2857142857143
553.0,-1.299999999999983,-0.0555555555555571,161.29539344591203,514.2857142857143
554.0,-1.0,-0.0666666666666664,242.6260694887445,514.2857142857143
555.0,-1.3000000000000114,-0.0666666666666664,161.2953934459079,514.2857142857143
556.0,-1.4999999999999432,-0.0666666666666664,139.2075373292499,514.2857142857143
557.0,-1.5,-0.0666666666666699,139.20753732924518,514.2857142857143
558.0,-1.3000000000000114,-0.0666666666666664,161.2953934459079,514.2857142857143
559.0,-1.0,-0.0666666666666664,242.6260694887445,514.2857142857143
560.0,-2.071428571428441,-0.0666666666666664,112.68286124206517,514.2857142857143
561.0,-2.5,-0.0595238095238066,104.74422745652613,514.2857142857143
562.0,-2.5000000000001137,-0.0500000000000007,104.74422745652463,514.2857142857143
563.0,-2.5000000000001137,-0.0500000000000007,104.74422745652463,514.2857142857143
564.0,-2.5,-0.0499999999999989,104.74422745652613,514.2857142857143
565.0,-2.125000000000057,-0.0499999999999989,111.38300267885641,514.2857142857143
566.0,-1.5,-0.0500000000000007,139.20753732924518,514.2857142857143
567.0,-1.4999999999999432,-0.0500000000000007,139.2075373292499,514.2857142857143
568.0,-2.125,-0.0500000000000007,111.38300267885774,514.2857142857143
569.0,-2.5,-0.0499999999999989,104.74422745652613,514.2857142857143
570.0,-2.5,-0.0499999999999989,104.74422745652613,514.2857142857143
571.0,-2.5,-0.0500000000000007,104.74422745652613,514.2857142857143
572.0,-2.4999999999998863,-0.0500000000000007,104.74422745652767,514.2857142857143
573.0,-2.0714285714286405,-0.0544871794871717,112.68286124206013,514.2857142857143
574.0,-1.0,-0.0583333333333335,242.6260694887445,514.2857142857143
575.0,-1.0,-0.0583333333333335,242.6260694887445,514.2857142857143
576.0,-1.0,-0.05833333333333,242.6260694887445,514.2857142857143
577.0,-1.3000000000000682,-0.0583333333333371,161.2953934458995,514.2857142857143
578.0,-1.5,-0.05833333333333,139.20753732924518,514.2857142857143
579.0,-1.5,-0.0583333333333335,139.20753732924518,514.2857142857143
580.0,-1.5,-0.0544871794871824,139.20753732924518,514.2857142857143
581.0,-1.5,-0.0500000000000007,139.20753732924518,514.2857142857143
582.0,-1.4999999999999432,-0.0500000000000007,139.2075373292499,514.2857142857143
583.0,-1.3000000000000398,-0.0500000000000007,161.2953934459037,514.2857142857143
584.0,-1.0,-0.0499999999999989,242.6260694887445,514.2857142857143
585.0,-1.2999999999999543,-0.0499999999999989,161.29539344591626,514.2857142857143
586.0,-1.5,-0.0500000000000007,139.20753732924518,514.2857142857143
587.0,-1.5000000000000568,-0.0500000000000007,139.20753732924052,514.2857142857143
588.0,-1.2999999999999543,-0.0500000000000007,161.29539344591626,514.2857142857143
589.0,-1.0,-0.0499999999999989,242.6260694887445,514.2857142857143
590.0,-1.0,-0.0499999999999989,242.6260694887445,514.2857142857143
591.0,-1.0,-0.0500000000000007,242.6260694887445,514.2857142857143
592.0,-2.5,-0.0544871794871753,104.74422745652613,514.2857142857143
593.0,-3.0000000000001137,-0.0583333333333335,99.74655916427292,514.2857142857143
594.0,-3.0000000000001137,-0.0583333333333371,99.74655916427292,514.2857142857143
595.0,-2.9999999999998863,-0.05833333333333,99.7465591642746,514.2857142857143
596.0,-3.0000000000001137,-0.0583333333333371,99.74655916427292,514.2857142857143
597.0,-3.0,-0.0583333333333335,99.74655916427376,514.2857142857143
598.0,-2.5,-0.0583333333333335,104.74422745652613,514.2857142857143
599.0,-1.0,-0.0583333333333335,242.6260694887445,514.2857142857143
600.0,-1.2999999999998408,-0.0583333333333335,161.2953934459329,514.2857142857143
601.0,-1.5000000000000568,-0.0583333333333371,139.20753732924052,514.2857142857143
602.0,-1.5000000000000568,-0.05833333333333,139.20753732924052,514.2857142857143
603.0,-1.4999999999999432,-0.0583333333333335,139.2075373292499,514.2857142857143
604.0,-1.5,-0.0583333333333335,139.20753732924518,514.2857142857143
605.0,-1.5,-0.0583333333333371,139.20753732924518,514.2857142857143
606.0,-1.5,-0.05833333333333,139.20753732924518,514.2857142857143
607.0,-1.5000000000000568,-0.0583333333333335,139.20753732924052,514.2857142857143
608.0,-1.5,-0.0583333333333371,139.20753732924518,514.2857142857143
609.0,-1.5,-0.05833333333333,139.20753732924518,514.2857142857143
610.0,-1.5,-0.0583333333333371,139.20753732924518,514.2857142857143
611.0,-1.5000000000000568,-0.0583333333333335,139.20753732924052,514.2857142857143
612.0,-1.250000000000071,-0.0583333333333371,169.27446476994965,514.2857142857143
613.0,-2.1666666666667425,-0.0627777777777787,110.44737917224658,514.2857142857143
614.0,-2.5,-0.0666666666666664,104.74422745652613,514.2857142857143
615.0,-2.4999999999998863,-0.0666666666666664,104.74422745652767,514.2857142857143
616.0,-2.5,-0.0666666666666664,104.74422745652613,514.2857142857143
617.0,-2.5,-0.0666666666666699,104.74422745652613,514.2857142857143
618.0,-2.124999999999943,-0.0666666666666664,111.38300267885906,514.2857142857143
619.0,-1.5,-0.0666666666666664,139.20753732924518,514.2857142857143
620.0,-1.5,-0.0666666666666664,139.20753732924518,514.2857142857143
621.0,-1.3000000000001537,-0.0627777777777751,161.295393445887,514.2857142857143
622.0,-1.0,-0.05833333333333,242.6260694887445,514.2857142857143
623.0,-1.0,-0.0583333333333335,242.6260694887445,514.2857142857143
624.0,-1.0,-0.0583333333333335,242.6260694887445,514.2857142857143
625.0,-1.2999999999998408,-0.0583333333333335,161.2953934459329,514.2857142857143
626.0,-1.5,-0.05833333333333,139.20753732924518,514.2857142857143
627.0,-1.5000000000000568,-0.0583333333333371,139.20753732924052,514.2857142857143
628.0,-1.2499999999999574,-0.0627777777777787,169.27446476996926,514.2857142857143
629.0,-1.7000000000000457,-0.0666666666666664,126.15889838338995,514.2857142857143
630.0,-2.0,-0.0666666666666664,114.60844004950015,514.2857142857143
631.0,-2.0,-0.0666666666666664,114.60844004950015,514.2857142857143
632.0,-2.0,-0.0666666666666699,114.60844004950015,514.2857142857143
633.0,-2.954545454545496,-0.0666666666666664,100.09078883812002,514.2857142857143
634.0,-3.500000000000228,-0.0666666666666664,96.84910052707716,514.2857142857143
635.0,-3.4999999999997726,-0.0666666666666664,96.8491005270792,514.2857142857143
636.0,-3.500000000000228,-0.0666666666666664,96.84910052707716,514.2857142857143
637.0,-3.5,-0.0666666666666664,96.84910052707819,514.2857142857143
638.0,-3.500000000000228,-0.0666666666666664,96.84910052707716,514.2857142857143
